Sender account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket
1000.0,-0.8239456888129258,1.4690598078367108,-0.659479174375334,-0.46175579351012386,-0.5991085157455087,2.363629493921003,0.3305323477610949,-0.33503335305360316,0.5470448986305174,-0.39595424970804644,-0.6554927752732465,-0.5935559971050434,5.031021530954875,-1.1634245558619816
1002.0,0.20661728617948122,2.090178061147674,-0.6959425808147361,-0.21412486759943591,-0.7089807781668053,-0.2022438503817346,0.4434023765236494,-0.33503335305360316,3.472579867261504,0.10480241744721806,-0.6272631827124092,-0.8390661304134615,-0.3844902672261615,-0.7613289165102454
1006.0,-0.14129389528260183,-0.5989232078740246,0.6421224696002206,1.0459709707120157,-0.7456413199033446,1.381722953738789,-0.8177881249299248,-0.33503335305360316,0.9015198684462105,-0.39595424970804644,2.001449095855363,-0.756300141221337,-0.3844902672261615,-1.1777812187770904
1018.0,-0.435344396993899,-1.4106458940060336,-0.6113888076560381,-0.6391884834289883,2.068229080613516,-1.2092323467005683,0.391901859909264,-0.33503335305360316,-0.65294985663233,-0.39595424970804644,1.5557086062412135,2.1458073307815853,-0.09962412483246515,-0.7633510162396403
1053.0,0.7851700214459962,-0.43438145748786905,-0.6959425808147361,-0.5525367106056734,2.3565397142043607,-0.10735087982289765,1.214833149559717,-0.053129263545302,1.0807355005189738,-0.39595424970804644,-0.5923842401430061,0.9453156792536027,-0.3844902672261615,-0.9986712039808021
1059.0,-0.8285101950779855,0.7951828723849195,1.4460754965388865,2.116739301987173,-0.4495131064766042,-0.3482091412834729,0.06416053718957633,-0.33503335305360316,1.3106609836002896,-0.08150998690767697,-0.571850901774501,-0.8390661304134615,-0.3844902672261615,-0.8663898608086673
1071.0,2.742251914772318,0.2636383582210519,-0.5173205827018589,-0.7068906864945863,-0.3838022679551759,-0.18606287404065033,0.17953720041102683,2.0231465616149413,3.3969795323401293,3.373425039201933,-0.5839975332290567,-0.8390661304134615,-0.3844902672261615,-0.6469509575859714
1078.0,-0.4722415407214888,-1.0650273566392285,-0.6959425808147361,1.0692548380660958,-0.8144133618514816,-0.41176690565341884,-0.9243200884718142,-0.33503335305360316,0.24463228481056606,0.08288396767632544,-0.10729745998489802,-0.8390661304134615,-0.3844902672261615,1.617660494696901
1086.0,1.9215448862311584,-1.0548766412827846,-0.6185151647039586,0.5798772742517633,0.9502550780254518,-0.6241224667737026,-0.6356601735102573,-0.33503335305360316,0.3471533090812732,-0.08832735051582465,1.4003642801734046,2.2139811897978303,0.03288104135572727,-1.0985781520287008
1087.0,-1.0420512108368407,1.9270423444355966,-0.4875951338352894,-0.5325466420577643,-0.6470947918065082,2.8264887920884787,0.49334755418025494,-0.33503335305360316,-0.45177441775778454,-0.39595424970804644,-0.623474782035521,-0.8390661304134615,-0.3844902672261615,-1.031045204438771
1113.0,-0.8243223629217566,0.9018959011171266,-0.6959425808147361,-0.6170128218039764,-0.7032411158998308,-0.21513848679590855,1.0425397558888494,-0.33503335305360316,1.3970598673380943,-0.39595424970804644,-0.07459720089793247,-0.8390661304134615,-0.3844902672261615,0.13241174463006933
1120.0,-0.5126726128406576,-0.6895663534424092,-0.6959425808147361,1.8877412469168189,-0.6096238978621058,-0.3044803334607634,0.07714698412673375,-0.33503335305360316,-0.8396694940149934,-0.39595424970804644,2.369545770594047,-0.8390661304134615,-0.3844902672261615,-0.8331922102609857
1122.0,-0.06208711444195895,-0.4888923027908914,-0.6959425808147361,1.0831969446668697,-0.8144133618514816,-0.20403912526448179,1.221034565512088,2.9229541260740697,-0.9049484995653587,-0.39595424970804644,-0.6554927752732465,-0.8264451080556476,-0.3844902672261615,0.4298597690178562
1125.0,2.842261442247927,0.9546087220235299,1.7092760903207411,-0.7314237859333796,-0.63918651679239,-0.2997329886300688,0.11663243911201843,-0.33503335305360316,-1.1258652899356858,4.807920649801788,-0.5294150249711196,-0.8390661304134615,-0.3844902672261615,-0.3268468397942537
1133.0,-0.49504734203334794,-1.1555965040194445,-0.6367749927286823,-0.7314237859333796,-0.7026162945665015,-0.10862790103174366,2.3456239307920743,-0.1260674169271466,0.0867682510890865,-0.39595424970804644,-0.10186037253124028,-0.4735287359916189,1.7417896222106617,0.9047962007069514
1142.0,0.707114147187729,1.7624680759953113,2.774513979938199,-0.43166017500766535,-0.8144133618514816,-0.8594122647173452,1.0038951123816469,-0.33503335305360316,-1.1138688558429228,-0.39595424970804644,-0.04107026515012291,-0.8390661304134615,-0.36068944878850906,-0.35804478301905024
1174.0,-0.5319780828981271,1.5316070302997573,2.146210392783657,-0.35086678375151675,-0.5312569526951091,-0.034434891964204586,1.1062401863438291,-0.33503335305360316,0.3551616320178542,-0.39595424970804644,-0.573743745651998,-0.8390661304134615,-0.2048399111719003,-0.5798877468900204
1179.0,-0.08519994671086022,0.08095762987555248,-0.6959425808147361,-0.7314237859333796,2.119653857718988,-0.4080380136653359,-0.5218006050233064,-0.33503335305360316,-0.9842658125959616,-0.08185071011966882,-0.5262251252412253,0.6860835801054447,-0.3844902672261615,0.0921452521431319
1180.0,-0.8614351305094895,-0.8161490650788604,1.11895269568249,-0.7314237859333796,1.313876641863966,-0.6224325629735562,-0.4502230954043749,-0.33503335305360316,-0.264612043754119,-0.39595424970804644,1.4708049461160335,2.7589414944200406,-0.3844902672261615,-1.102393927333374
1186.0,-1.0420512108368407,-1.1866911022670237,1.0509175985572587,-0.6263727527347205,-0.3802157329363786,-0.4799213515570835,-0.7418544664747997,-0.33503335305360316,0.3911446991157857,-0.39595424970804644,-0.2002926559064023,0.8781246027463078,-0.3844902672261615,1.5571155804558188
1189.0,-0.8416265950893683,0.5427541480325213,1.5378887489760948,-0.4294088445084633,-0.5938208910552357,-0.3221491185784863,-0.4911427201835589,-0.33503335305360316,-0.5776761810461589,0.4455812327294879,-0.21173103868108703,-0.1800330328983206,-0.3844902672261615,0.5480844819460787
1210.0,1.9342147942047476,1.8864863388150992,-0.6304578315888858,-0.7314237859333796,-0.5968133613711218,0.256289586552529,0.23653225921258733,-0.33503335305360316,0.22419702140190034,0.21001467767698334,-0.6200956613656267,-0.8390661304134615,0.4979960938531663,-0.1320663298034255
1214.0,-0.7323396446068785,-1.6270315867621903,-0.6959425808147361,-0.7314237859333796,0.89247922688409,0.7672939607510421,-1.1678171334023366,-0.33503335305360316,-0.47808451920849543,-0.39595424970804644,-0.30156334754972997,1.514540745998772,0.9418140655329507,1.0657715805693837
1217.0,1.2065311563042944,0.29361954953099595,-0.5455491516901021,-0.5979542127937805,-0.8144133618514816,-1.1637150572912118,-0.2953132944870928,-0.33503335305360316,-0.8352700694283253,-0.10548915448751324,-0.6378725288258946,-0.640899974440727,-0.36760081948356554,2.0453788735613845
